pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms
1,adcb0fe8ba88,2025-10-15T11:04:27.119126,shrek3,Gingerbread,37,False,b4bcee4c74e7,16.57584500003395
1,adcb0fe8ba88,2025-10-15T11:04:28.088271,shrek,lay,2,False,7ccad36389a1,15.447470000026442
1,adcb0fe8ba88,2025-10-15T11:04:29.120717,shrek,token,1,False,4c46d52585fb,14.98303800008216
1,adcb0fe8ba88,2025-10-15T11:04:30.047780,grail,music,21,False,7ccad36389a1,17.286030000150276
1,adcb0fe8ba88,2025-10-15T11:04:31.038031,shrek,SHREK,433,True,4c46d52585fb,7.5330209999719955
1,adcb0fe8ba88,2025-10-15T11:04:31.989774,shrek3,SHREK,678,True,b4bcee4c74e7,8.134962000212909
1,adcb0fe8ba88,2025-10-15T11:04:33.104350,grail,is,317,False,b4bcee4c74e7,30.87524200009284
1,adcb0fe8ba88,2025-10-15T11:04:34.197891,grail,are,114,True,7ccad36389a1,8.01502299987078
1,adcb0fe8ba88,2025-10-15T11:04:35.138193,shrek3,OGRE,39,False,b4bcee4c74e7,21.24623999998221
1,adcb0fe8ba88,2025-10-15T11:04:36.179446,shrek,swamp,18,False,7ccad36389a1,18.3131339999818
2,adcb0fe8ba88,2025-10-15T11:04:37.132799,grail,at,104,True,4c46d52585fb,6.907730999955675
2,adcb0fe8ba88,2025-10-15T11:04:38.187747,shrek3,EVIL,59,True,4c46d52585fb,7.836362000034569
2,adcb0fe8ba88,2025-10-15T11:04:39.144684,shrek,after,10,True,7ccad36389a1,8.120022999946741
2,adcb0fe8ba88,2025-10-15T11:04:40.208362,grail,pause,10,True,4c46d52585fb,8.604561000083777
2,adcb0fe8ba88,2025-10-15T11:04:41.244297,grail,feel,11,True,b4bcee4c74e7,8.437514999968698
2,adcb0fe8ba88,2025-10-15T11:04:42.333156,grail,“I,0,True,7ccad36389a1,7.883156999923813
2,adcb0fe8ba88,2025-10-15T11:04:43.440289,shrek3,WHITE,45,True,4c46d52585fb,10.135703000059948
2,adcb0fe8ba88,2025-10-15T11:04:44.379610,grail,Launcelot,107,True,b4bcee4c74e7,7.682032000047911
2,adcb0fe8ba88,2025-10-15T11:04:45.407109,shrek3,through,43,True,7ccad36389a1,7.800815000109651
2,adcb0fe8ba88,2025-10-15T11:04:46.347220,shrek3,BOAT,32,True,4c46d52585fb,8.437396999852353
2,adcb0fe8ba88,2025-10-15T11:04:47.463196,shrek3,Gingerbread,37,True,4c46d52585fb,9.200748000012027
2,adcb0fe8ba88,2025-10-15T11:04:48.557299,shrek,lay,2,True,b4bcee4c74e7,9.597961000054056
2,adcb0fe8ba88,2025-10-15T11:04:49.505855,shrek,token,1,True,7ccad36389a1,8.786763999978575
2,adcb0fe8ba88,2025-10-15T11:04:50.617065,grail,music,21,True,4c46d52585fb,8.24801099997785
2,adcb0fe8ba88,2025-10-15T11:04:51.705902,shrek,SHREK,433,True,b4bcee4c74e7,7.992827999942165
2,adcb0fe8ba88,2025-10-15T11:04:52.674225,shrek3,SHREK,678,True,7ccad36389a1,10.255791999952635
2,adcb0fe8ba88,2025-10-15T11:04:53.599360,grail,is,317,True,4c46d52585fb,8.922952999910194
2,adcb0fe8ba88,2025-10-15T11:04:54.649759,grail,are,114,True,b4bcee4c74e7,8.064047999823742
2,adcb0fe8ba88,2025-10-15T11:04:55.665988,shrek3,OGRE,39,True,7ccad36389a1,8.847392000006948
2,adcb0fe8ba88,2025-10-15T11:04:56.631023,shrek,swamp,18,True,4c46d52585fb,9.12846799997169
1,b0e0ac3d87d9,2025-10-15T11:04:21.698191,grail,chops,3,False,4c46d52585fb,14.703269000165164
1,b0e0ac3d87d9,2025-10-15T11:04:22.710194,shrek3,SHREK,678,False,b4bcee4c74e7,60.365123999872594
1,b0e0ac3d87d9,2025-10-15T11:04:23.784975,grail,from,94,False,7ccad36389a1,17.962973000066995
1,b0e0ac3d87d9,2025-10-15T11:04:24.756526,shrek,DONKEY,320,False,4c46d52585fb,14.620110000123532
1,b0e0ac3d87d9,2025-10-15T11:04:25.806506,shrek3,"Suddenly,",0,False,b4bcee4c74e7,17.518697000014072
1,b0e0ac3d87d9,2025-10-15T11:04:26.877933,grail,Guard,106,True,7ccad36389a1,8.378730999993422
1,b0e0ac3d87d9,2025-10-15T11:04:27.921282,shrek3,ARTIE,213,False,b4bcee4c74e7,17.2124849998454
1,b0e0ac3d87d9,2025-10-15T11:04:29.014782,shrek3,DWARF,10,False,7ccad36389a1,15.915149000193196
1,b0e0ac3d87d9,2025-10-15T11:04:30.078165,grail,them,41,True,b4bcee4c74e7,7.221980000167605
1,b0e0ac3d87d9,2025-10-15T11:04:30.996177,grail,TV,2,False,b4bcee4c74e7,16.04497299990726
1,b0e0ac3d87d9,2025-10-15T11:04:31.972079,shrek3,Donkey,243,True,7ccad36389a1,8.847881999827223
1,b0e0ac3d87d9,2025-10-15T11:04:33.051479,shrek3,me,72,False,b4bcee4c74e7,31.562064999889117
1,b0e0ac3d87d9,2025-10-15T11:04:34.029134,shrek,SHREK,433,True,7ccad36389a1,8.783663000031083
1,b0e0ac3d87d9,2025-10-15T11:04:35.104053,shrek,help,5,False,7ccad36389a1,18.577311000171903
1,b0e0ac3d87d9,2025-10-15T11:04:36.119503,shrek,MAN,38,False,4c46d52585fb,14.27450799997132
1,b0e0ac3d87d9,2025-10-15T11:04:37.045393,grail,Christ,8,False,7ccad36389a1,15.535096000121484
1,b0e0ac3d87d9,2025-10-15T11:04:37.986282,shrek,a,305,False,4c46d52585fb,15.191465000043536
1,b0e0ac3d87d9,2025-10-15T11:04:39.004788,shrek3,ruby,1,True,b4bcee4c74e7,7.91646400011814
1,b0e0ac3d87d9,2025-10-15T11:04:40.110799,shrek3,SHREK,678,True,b4bcee4c74e7,8.808861000034085
1,b0e0ac3d87d9,2025-10-15T11:04:41.058947,grail,upon,13,False,7ccad36389a1,16.035054999974818
2,b0e0ac3d87d9,2025-10-15T11:04:42.008803,grail,chops,3,True,4c46d52585fb,8.856600999934017
2,b0e0ac3d87d9,2025-10-15T11:04:42.960508,shrek3,SHREK,678,True,b4bcee4c74e7,11.082650999924226
2,b0e0ac3d87d9,2025-10-15T11:04:43.883958,grail,from,94,True,4c46d52585fb,9.029768000118565
2,b0e0ac3d87d9,2025-10-15T11:04:44.964298,shrek,DONKEY,320,True,b4bcee4c74e7,7.336841999858734
2,b0e0ac3d87d9,2025-10-15T11:04:45.905115,shrek3,"Suddenly,",0,True,7ccad36389a1,9.476620999976149
2,b0e0ac3d87d9,2025-10-15T11:04:46.981961,grail,Guard,106,True,7ccad36389a1,7.883397999876252
2,b0e0ac3d87d9,2025-10-15T11:04:48.098778,shrek3,ARTIE,213,True,4c46d52585fb,8.416616000204158
2,b0e0ac3d87d9,2025-10-15T11:04:49.113532,shrek3,DWARF,10,True,b4bcee4c74e7,8.90047300003971
2,b0e0ac3d87d9,2025-10-15T11:04:50.133767,grail,them,41,True,7ccad36389a1,8.588092000081815
2,b0e0ac3d87d9,2025-10-15T11:04:51.233010,grail,TV,2,True,4c46d52585fb,7.913762000043789
2,b0e0ac3d87d9,2025-10-15T11:04:52.222825,shrek3,Donkey,243,True,b4bcee4c74e7,8.637539000119432
2,b0e0ac3d87d9,2025-10-15T11:04:53.269404,shrek3,me,72,True,7ccad36389a1,10.307699000122739
2,b0e0ac3d87d9,2025-10-15T11:04:54.267388,shrek,SHREK,433,True,4c46d52585fb,7.820156999969186
2,b0e0ac3d87d9,2025-10-15T11:04:55.241650,shrek,help,5,True,b4bcee4c74e7,12.943263999886767
2,b0e0ac3d87d9,2025-10-15T11:04:56.318456,shrek,MAN,38,True,7ccad36389a1,7.972015999939686
2,b0e0ac3d87d9,2025-10-15T11:04:57.318816,grail,Christ,8,True,b4bcee4c74e7,8.583985999848665
2,b0e0ac3d87d9,2025-10-15T11:04:58.337015,shrek,a,305,True,7ccad36389a1,8.595552999850042
2,b0e0ac3d87d9,2025-10-15T11:04:59.338310,shrek3,ruby,1,True,4c46d52585fb,8.139217000007193
2,b0e0ac3d87d9,2025-10-15T11:05:00.400865,shrek3,SHREK,678,True,b4bcee4c74e7,8.172100999900067
2,b0e0ac3d87d9,2025-10-15T11:05:01.363818,grail,upon,13,True,4c46d52585fb,7.799148999993122
1,cde5e7d653ed,2025-10-15T11:04:17.693934,shrek,old,10,False,4c46d52585fb,15.031924999902913
1,cde5e7d653ed,2025-10-15T11:04:18.622719,shrek,gone,3,False,b4bcee4c74e7,13.76597699982085
1,cde5e7d653ed,2025-10-15T11:04:19.589857,shrek,whistles,2,False,4c46d52585fb,26.463185000011435
1,cde5e7d653ed,2025-10-15T11:04:20.610002,grail,elected,2,False,4c46d52585fb,15.403544000037073
1,cde5e7d653ed,2025-10-15T11:04:21.616695,grail,Eolio,2,False,7ccad36389a1,15.811695999900621
1,cde5e7d653ed,2025-10-15T11:04:22.629582,shrek,Shrek,433,False,4c46d52585fb,19.25699599996733
1,cde5e7d653ed,2025-10-15T11:04:23.581172,shrek,the,535,False,7ccad36389a1,17.592626000123346
1,cde5e7d653ed,2025-10-15T11:04:24.528221,shrek3,WOLF,7,False,4c46d52585fb,18.692826999995305
1,cde5e7d653ed,2025-10-15T11:04:25.649953,shrek,you,409,False,b4bcee4c74e7,16.48604900015016
1,cde5e7d653ed,2025-10-15T11:04:26.610740,shrek,I,386,False,7ccad36389a1,15.036464000104388
1,cde5e7d653ed,2025-10-15T11:04:27.547296,shrek3,Third,121,False,4c46d52585fb,16.73861500012208
1,cde5e7d653ed,2025-10-15T11:04:28.582406,grail,time,33,False,b4bcee4c74e7,16.067698000142627
1,cde5e7d653ed,2025-10-15T11:04:29.543023,grail,Get,47,False,7ccad36389a1,16.314382000018668
1,cde5e7d653ed,2025-10-15T11:04:30.501440,grail,Cleese,10,False,4c46d52585fb,14.971966000075554
1,cde5e7d653ed,2025-10-15T11:04:31.496567,shrek3,DONKEY,243,True,b4bcee4c74e7,8.439571000053547
1,cde5e7d653ed,2025-10-15T11:04:32.428481,grail,are,114,False,7ccad36389a1,16.218423999816878
1,cde5e7d653ed,2025-10-15T11:04:33.549404,shrek,He,118,False,4c46d52585fb,15.91101299982256
1,cde5e7d653ed,2025-10-15T11:04:34.536248,grail,3,18,False,b4bcee4c74e7,31.096393999860084
1,cde5e7d653ed,2025-10-15T11:04:35.641879,shrek3,CHARMING,232,False,7ccad36389a1,80.04062800000611
1,cde5e7d653ed,2025-10-15T11:04:36.711299,shrek3,you,328,False,4c46d52585fb,20.941567999898325
2,cde5e7d653ed,2025-10-15T11:04:37.644871,shrek,old,10,True,b4bcee4c74e7,7.587842000020828
2,cde5e7d653ed,2025-10-15T11:04:38.600713,shrek,gone,3,True,7ccad36389a1,18.108878999782974
2,cde5e7d653ed,2025-10-15T11:04:39.609667,shrek,whistles,2,True,4c46d52585fb,7.783384000049409
2,cde5e7d653ed,2025-10-15T11:04:40.711467,grail,elected,2,True,b4bcee4c74e7,8.430881999856865
2,cde5e7d653ed,2025-10-15T11:04:41.751554,grail,Eolio,2,True,7ccad36389a1,7.773862000021836
2,cde5e7d653ed,2025-10-15T11:04:42.789618,shrek,Shrek,433,True,4c46d52585fb,9.541468999941571
2,cde5e7d653ed,2025-10-15T11:04:43.744517,shrek,the,535,True,b4bcee4c74e7,8.520810999925743
2,cde5e7d653ed,2025-10-15T11:04:44.732038,shrek3,WOLF,7,True,7ccad36389a1,8.062639999934618
2,cde5e7d653ed,2025-10-15T11:04:45.835475,shrek,you,409,True,4c46d52585fb,8.121286000005057
2,cde5e7d653ed,2025-10-15T11:04:46.784084,shrek,I,386,True,b4bcee4c74e7,8.43541200015352
2,cde5e7d653ed,2025-10-15T11:04:47.887046,shrek3,Third,121,True,7ccad36389a1,8.95861200001491
2,cde5e7d653ed,2025-10-15T11:04:48.856247,grail,time,33,True,4c46d52585fb,9.51081800008069
2,cde5e7d653ed,2025-10-15T11:04:49.803088,grail,Get,47,True,4c46d52585fb,7.262407000098392
2,cde5e7d653ed,2025-10-15T11:04:50.759866,grail,Cleese,10,True,b4bcee4c74e7,7.474925999986226
2,cde5e7d653ed,2025-10-15T11:04:51.831549,shrek3,DONKEY,243,True,7ccad36389a1,8.163725000031263
2,cde5e7d653ed,2025-10-15T11:04:52.756883,grail,are,114,True,b4bcee4c74e7,10.543698999981643
2,cde5e7d653ed,2025-10-15T11:04:53.679294,shrek,He,118,True,7ccad36389a1,8.747256999868114
2,cde5e7d653ed,2025-10-15T11:04:54.685471,grail,3,18,True,4c46d52585fb,8.012485999870478
2,cde5e7d653ed,2025-10-15T11:04:55.774895,shrek3,CHARMING,232,True,b4bcee4c74e7,8.279954000045109
2,cde5e7d653ed,2025-10-15T11:04:56.736217,shrek3,you,328,True,7ccad36389a1,9.321037999825421
1,ed551cc8e01f,2025-10-15T11:04:19.583238,grail,lost,6,False,b4bcee4c74e7,18.030996999868876
1,ed551cc8e01f,2025-10-15T11:04:20.640962,grail,54,2,False,7ccad36389a1,14.999520999936067
1,ed551cc8e01f,2025-10-15T11:04:21.594064,shrek,tale,7,False,4c46d52585fb,14.36004399988633
1,ed551cc8e01f,2025-10-15T11:04:22.606446,grail,G,6,False,b4bcee4c74e7,15.45176900003753
1,ed551cc8e01f,2025-10-15T11:04:23.641416,shrek3,Donkey,243,False,b4bcee4c74e7,21.960936999903424
1,ed551cc8e01f,2025-10-15T11:04:24.664938,shrek,our,11,False,7ccad36389a1,15.915969999923618
1,ed551cc8e01f,2025-10-15T11:04:25.707765,shrek,to,268,False,4c46d52585fb,14.91683699987334
1,ed551cc8e01f,2025-10-15T11:04:26.657189,shrek,and,318,False,b4bcee4c74e7,16.23523600005683
1,ed551cc8e01f,2025-10-15T11:04:27.710495,shrek3,with,112,False,7ccad36389a1,16.323179999972126
1,ed551cc8e01f,2025-10-15T11:04:28.795447,grail,them,41,False,4c46d52585fb,15.719955000122354
1,ed551cc8e01f,2025-10-15T11:04:29.855453,shrek3,Ahh,8,False,b4bcee4c74e7,17.34266099992965
1,ed551cc8e01f,2025-10-15T11:04:30.939657,grail,feel,11,True,7ccad36389a1,7.660028999907809
1,ed551cc8e01f,2025-10-15T11:04:31.952151,shrek,FIONA'S,3,True,4c46d52585fb,10.014432000161833
1,ed551cc8e01f,2025-10-15T11:04:33.070355,shrek3,flaming,2,False,4c46d52585fb,27.12089500005277
1,ed551cc8e01f,2025-10-15T11:04:34.119002,grail,to,718,True,4c46d52585fb,8.265297999969334
1,ed551cc8e01f,2025-10-15T11:04:35.162170,grail,G,6,True,4c46d52585fb,9.61348500004533
1,ed551cc8e01f,2025-10-15T11:04:36.181356,shrek,SHREK,433,True,b4bcee4c74e7,8.221395999953529
1,ed551cc8e01f,2025-10-15T11:04:37.229038,grail,of,684,True,7ccad36389a1,7.2678540000197245
1,ed551cc8e01f,2025-10-15T11:04:38.153310,shrek,Blah,1,False,b4bcee4c74e7,14.730953000025693
1,ed551cc8e01f,2025-10-15T11:04:39.266898,grail,from,94,True,b4bcee4c74e7,7.7243279999947845
2,ed551cc8e01f,2025-10-15T11:04:40.372483,grail,lost,6,True,7ccad36389a1,8.1284399998367
2,ed551cc8e01f,2025-10-15T11:04:41.432097,grail,54,2,True,4c46d52585fb,7.7891820001241285
2,ed551cc8e01f,2025-10-15T11:04:42.524457,shrek,tale,7,True,b4bcee4c74e7,7.98882499998399
2,ed551cc8e01f,2025-10-15T11:04:43.562099,grail,G,6,True,7ccad36389a1,7.60275100014951
2,ed551cc8e01f,2025-10-15T11:04:44.549978,shrek3,Donkey,243,True,4c46d52585fb,9.509746000048835
2,ed551cc8e01f,2025-10-15T11:04:45.470874,shrek,our,11,True,b4bcee4c74e7,8.493728000075862
2,ed551cc8e01f,2025-10-15T11:04:46.476085,shrek,to,268,True,7ccad36389a1,8.879316000047766
2,ed551cc8e01f,2025-10-15T11:04:47.426814,shrek,and,318,True,b4bcee4c74e7,7.9908580000847
2,ed551cc8e01f,2025-10-15T11:04:48.416849,shrek3,with,112,True,7ccad36389a1,9.050492999904236
2,ed551cc8e01f,2025-10-15T11:04:49.362839,grail,them,41,True,4c46d52585fb,7.860255999958099
2,ed551cc8e01f,2025-10-15T11:04:50.373211,shrek3,Ahh,8,True,b4bcee4c74e7,7.465446999958658
2,ed551cc8e01f,2025-10-15T11:04:51.378180,grail,feel,11,True,7ccad36389a1,7.751020000114295
2,ed551cc8e01f,2025-10-15T11:04:52.480115,shrek,FIONA'S,3,True,4c46d52585fb,8.282178999934331
2,ed551cc8e01f,2025-10-15T11:04:53.433819,shrek3,flaming,2,True,b4bcee4c74e7,9.019486999932269
2,ed551cc8e01f,2025-10-15T11:04:54.492808,grail,to,718,True,7ccad36389a1,7.933820999824093
2,ed551cc8e01f,2025-10-15T11:04:55.548845,grail,G,6,True,4c46d52585fb,7.966594999970766
2,ed551cc8e01f,2025-10-15T11:04:56.579635,shrek,SHREK,433,True,b4bcee4c74e7,8.299632999978712
2,ed551cc8e01f,2025-10-15T11:04:57.580712,grail,of,684,True,4c46d52585fb,7.942689999936192
2,ed551cc8e01f,2025-10-15T11:04:58.652658,shrek,Blah,1,True,b4bcee4c74e7,8.366472000034264
2,ed551cc8e01f,2025-10-15T11:04:59.621612,grail,from,94,True,7ccad36389a1,8.755627000027744
