t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-21T22:22:41.960106,grail,elected,2,True,686bdd44bd9e,8.432410002569668,latency-020c2a49274d.csv
2025-10-21T22:22:42.478387,shrek3,SNOW,49,True,686bdd44bd9e,7.703993000177434,latency-020c2a49274d.csv
2025-10-21T22:22:42.995567,shrek,don't,72,True,686bdd44bd9e,9.01488999807043,latency-020c2a49274d.csv
2025-10-21T22:22:43.515475,shrek3,fall,6,True,686bdd44bd9e,8.4570969993365,latency-020c2a49274d.csv
2025-10-21T22:22:44.035411,grail,GALAHAD,87,True,686bdd44bd9e,8.835005999571877,latency-020c2a49274d.csv
2025-10-21T22:22:44.553916,shrek,DONKEY,320,True,686bdd44bd9e,9.875620999082455,latency-020c2a49274d.csv
2025-10-21T22:22:45.074741,shrek3,body),0,True,686bdd44bd9e,9.39837899932172,latency-020c2a49274d.csv
2025-10-21T22:22:45.594982,shrek3,OGRE,39,True,686bdd44bd9e,8.43254899882595,latency-020c2a49274d.csv
2025-10-21T22:22:46.114490,shrek,you,409,True,ae1bf9faa4f3,8.790144001977751,latency-020c2a49274d.csv
2025-10-21T22:22:46.633615,shrek,will,16,True,686bdd44bd9e,9.257734000129858,latency-020c2a49274d.csv
2025-10-21T22:22:47.152711,grail,cross,13,True,686bdd44bd9e,8.403103001910495,latency-020c2a49274d.csv
2025-10-21T22:22:47.671175,shrek3,SHOUTING),0,True,ae1bf9faa4f3,9.07216499763308,latency-020c2a49274d.csv
2025-10-21T22:22:48.190703,shrek3,Shrek,678,True,686bdd44bd9e,9.324100999947404,latency-020c2a49274d.csv
2025-10-21T22:22:48.710377,grail,BEDEVERE,103,True,686bdd44bd9e,8.784885001659859,latency-020c2a49274d.csv
2025-10-21T22:22:49.228386,shrek,number,8,True,ae1bf9faa4f3,8.386493998841615,latency-020c2a49274d.csv
2025-10-21T22:22:49.746837,grail,to,718,True,ae1bf9faa4f3,8.702268001798075,latency-020c2a49274d.csv
2025-10-21T22:22:50.269329,shrek,cottage,4,True,686bdd44bd9e,8.240819999628002,latency-020c2a49274d.csv
2025-10-21T22:22:50.787115,shrek,you,409,True,ae1bf9faa4f3,8.43758300106856,latency-020c2a49274d.csv
2025-10-21T22:22:51.304976,grail,"collective,",0,True,ae1bf9faa4f3,11.094500001490816,latency-020c2a49274d.csv
2025-10-21T22:22:51.831933,shrek3,Final,119,True,686bdd44bd9e,8.517032998497598,latency-020c2a49274d.csv
2025-10-21T22:22:52.349809,shrek3,of,275,True,686bdd44bd9e,7.48124299934716,latency-020c2a49274d.csv
2025-10-21T22:22:52.867057,shrek3,116,1,True,686bdd44bd9e,8.481844000925776,latency-020c2a49274d.csv
2025-10-21T22:22:53.385499,grail,ANOTHER,25,True,ae1bf9faa4f3,8.85616400046274,latency-020c2a49274d.csv
2025-10-21T22:22:53.903979,grail,Who’s,3,True,ae1bf9faa4f3,7.895196999015752,latency-020c2a49274d.csv
2025-10-21T22:22:54.420965,shrek3,with,112,True,ae1bf9faa4f3,7.806486999470508,latency-020c2a49274d.csv
2025-10-21T22:22:54.938646,shrek3,ARTIE,213,True,ae1bf9faa4f3,8.978593999927398,latency-020c2a49274d.csv
2025-10-21T22:22:55.458020,shrek,placed,1,True,686bdd44bd9e,9.068412000488024,latency-020c2a49274d.csv
2025-10-21T22:22:55.977590,grail,Gallahad,44,True,ae1bf9faa4f3,8.54473599974881,latency-020c2a49274d.csv
2025-10-21T22:22:56.495703,shrek3,Cinderella,21,True,686bdd44bd9e,9.55198999872664,latency-020c2a49274d.csv
2025-10-21T22:22:57.016412,grail,sell,1,True,ae1bf9faa4f3,8.75948699831497,latency-020c2a49274d.csv
2025-10-21T22:22:57.538359,grail,CALLS,3,True,ae1bf9faa4f3,9.54699899739353,latency-020c2a49274d.csv
2025-10-21T22:22:58.057546,grail,it,279,True,ae1bf9faa4f3,9.01917499868432,latency-020c2a49274d.csv
2025-10-21T22:22:58.576079,shrek,GUARD,25,True,686bdd44bd9e,14.47045199893182,latency-020c2a49274d.csv
2025-10-21T22:22:59.102559,grail,Auuuuuuuugh,2,True,ae1bf9faa4f3,10.24692499777302,latency-020c2a49274d.csv
2025-10-21T22:22:59.624117,grail,the,1600,True,686bdd44bd9e,9.640729000238936,latency-020c2a49274d.csv
2025-10-21T22:23:00.145337,shrek3,CHARMING,232,True,ae1bf9faa4f3,8.10595900111366,latency-020c2a49274d.csv
2025-10-21T22:23:00.662857,shrek,No,114,True,686bdd44bd9e,9.221579999575624,latency-020c2a49274d.csv
2025-10-21T22:23:01.184155,shrek,(standing,0,True,ae1bf9faa4f3,23.840164998546243,latency-020c2a49274d.csv
2025-10-21T22:23:01.723901,grail,BEDEVERE,103,True,ae1bf9faa4f3,10.665022000466706,latency-020c2a49274d.csv
2025-10-21T22:23:02.246188,shrek3,his,238,True,ae1bf9faa4f3,8.022373996936949,latency-020c2a49274d.csv
2025-10-21T22:23:02.762270,grail,dancing,10,True,ae1bf9faa4f3,7.854002997191856,latency-020c2a49274d.csv
2025-10-21T22:23:03.278144,shrek3,you,328,True,ae1bf9faa4f3,7.71118200282217,latency-020c2a49274d.csv
2025-10-21T22:23:03.794705,shrek,Aah,6,True,ae1bf9faa4f3,9.472948000620818,latency-020c2a49274d.csv
2025-10-21T22:23:04.312612,shrek3,MERLIN,73,True,ae1bf9faa4f3,7.608353000250645,latency-020c2a49274d.csv
2025-10-21T22:23:04.828591,shrek,the,535,True,ae1bf9faa4f3,7.384470998658799,latency-020c2a49274d.csv
2025-10-21T22:23:05.343992,grail,since,10,True,ae1bf9faa4f3,9.418261000973873,latency-020c2a49274d.csv
2025-10-21T22:23:05.861248,grail,on,139,True,ae1bf9faa4f3,12.587802000780355,latency-020c2a49274d.csv
2025-10-21T22:23:06.384545,shrek,on,88,True,ae1bf9faa4f3,13.96754300003522,latency-020c2a49274d.csv
2025-10-21T22:23:06.915351,shrek,SHREK,433,True,ae1bf9faa4f3,11.373205998097546,latency-020c2a49274d.csv
2025-10-21T22:23:07.439917,grail,ANOTHER,25,True,ae1bf9faa4f3,15.899852001894033,latency-020c2a49274d.csv
2025-10-21T22:23:07.972423,shrek3,the,1285,True,686bdd44bd9e,16.606973000307335,latency-020c2a49274d.csv
2025-10-21T22:23:08.502993,shrek3,its,1,True,686bdd44bd9e,18.77080800113617,latency-020c2a49274d.csv
2025-10-21T22:23:45.227611,grail,3,18,True,ae1bf9faa4f3,9.418538000318222,latency-020c2a49274d.csv
2025-10-21T22:23:45.752273,shrek3,get,39,True,686bdd44bd9e,10.25661500170827,latency-020c2a49274d.csv
2025-10-21T22:23:46.283771,shrek3,"meet""",0,True,bab402329d33,11.36766399940825,latency-020c2a49274d.csv
2025-10-21T22:23:46.811618,shrek3,BOAT,32,True,ae1bf9faa4f3,9.146628999587849,latency-020c2a49274d.csv
2025-10-21T22:23:47.336364,shrek,field,4,True,ae1bf9faa4f3,9.56918600058998,latency-020c2a49274d.csv
2025-10-21T22:23:47.864155,shrek,on,88,True,bab402329d33,9.416449996933808,latency-020c2a49274d.csv
2025-10-21T22:23:48.391014,grail,to,718,True,ae1bf9faa4f3,12.367071001790464,latency-020c2a49274d.csv
2025-10-21T22:23:48.918827,shrek3,SHOUTING),0,True,ae1bf9faa4f3,13.129671999195123,latency-020c2a49274d.csv
2025-10-21T22:23:49.445799,shrek3,WHITE,45,True,686bdd44bd9e,12.026738997519717,latency-020c2a49274d.csv
2025-10-21T22:23:49.972533,shrek3,BOAT,32,True,ae1bf9faa4f3,12.1319339996262,latency-020c2a49274d.csv
2025-10-21T22:23:50.500354,shrek3,at,134,True,686bdd44bd9e,14.079517997743096,latency-020c2a49274d.csv
2025-10-21T22:23:51.031463,shrek,FARQUAAD,84,True,ae1bf9faa4f3,10.554398999374826,latency-020c2a49274d.csv
2025-10-21T22:23:51.556190,shrek3,its,1,True,686bdd44bd9e,15.604490999976406,latency-020c2a49274d.csv
2025-10-21T22:23:52.088861,grail,Cleese,10,True,686bdd44bd9e,11.880816997290822,latency-020c2a49274d.csv
2025-10-21T22:23:52.616238,shrek3,WHITE,45,True,ae1bf9faa4f3,16.375663999497192,latency-020c2a49274d.csv
2025-10-21T22:23:53.148962,shrek3,They,80,True,bab402329d33,13.569400998676429,latency-020c2a49274d.csv
2025-10-21T22:23:53.677316,shrek3,of,275,True,bab402329d33,15.516047998971771,latency-020c2a49274d.csv
2025-10-21T22:23:54.209876,shrek3,Hold,8,True,686bdd44bd9e,14.423431999603054,latency-020c2a49274d.csv
2025-10-21T22:23:54.738978,shrek,edge,2,True,bab402329d33,30.16676799961715,latency-020c2a49274d.csv
2025-10-21T22:23:55.284310,grail,witch,30,True,686bdd44bd9e,14.3954559971462,latency-020c2a49274d.csv
2025-10-21T22:23:55.813292,shrek,the,535,True,bab402329d33,14.151925999613011,latency-020c2a49274d.csv
2025-10-21T22:23:56.342641,shrek3,Hold,8,True,ae1bf9faa4f3,13.66092899843352,latency-020c2a49274d.csv
