t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2025-10-22T00:51:23.260411,shrek,its,1,True,cce8498ef544,4.266816000040308,latency-4268402daa7d.csv
2025-10-22T00:51:23.770220,shrek,SHREK,433,True,cce8498ef544,4.60191100000884,latency-4268402daa7d.csv
2025-10-22T00:51:24.280996,shrek3,them,44,True,cce8498ef544,4.765378000001874,latency-4268402daa7d.csv
2025-10-22T00:51:24.792163,shrek,you,409,True,cce8498ef544,5.264875000079883,latency-4268402daa7d.csv
2025-10-22T00:51:25.303708,shrek,his,48,True,cce8498ef544,8.050529000001916,latency-4268402daa7d.csv
2025-10-22T00:51:25.822341,shrek,FIONA'S,3,True,cce8498ef544,6.221998000000895,latency-4268402daa7d.csv
2025-10-22T00:51:26.334714,shrek,will,16,True,cce8498ef544,5.127184999992096,latency-4268402daa7d.csv
2025-10-22T00:51:26.846171,shrek,And,318,True,cce8498ef544,4.160309999974743,latency-4268402daa7d.csv
2025-10-22T00:51:27.355875,grail,are,114,True,cce8498ef544,5.032371999959651,latency-4268402daa7d.csv
2025-10-22T00:51:27.867145,shrek3,of,275,True,cce8498ef544,4.831601999967461,latency-4268402daa7d.csv
2025-10-22T00:51:28.377538,shrek3,reason,2,True,cce8498ef544,4.536020000045937,latency-4268402daa7d.csv
2025-10-22T00:51:28.887589,grail,witch,30,True,cce8498ef544,4.665544000090449,latency-4268402daa7d.csv
2025-10-22T00:51:29.397425,shrek,(standing,0,True,cce8498ef544,5.0052530000357365,latency-4268402daa7d.csv
2025-10-22T00:51:29.908900,shrek3,Uh,18,True,cce8498ef544,4.338318999998592,latency-4268402daa7d.csv
2025-10-22T00:51:30.418287,shrek3,of,275,True,cce8498ef544,4.861568000023908,latency-4268402daa7d.csv
2025-10-22T00:51:30.928859,shrek,DONKEY,320,True,cce8498ef544,4.229282000096646,latency-4268402daa7d.csv
2025-10-22T00:51:31.438349,shrek,SHREK,433,True,cce8498ef544,4.79075600003398,latency-4268402daa7d.csv
2025-10-22T00:51:31.949191,grail,Aaaaugh,9,True,cce8498ef544,4.3223870000019815,latency-4268402daa7d.csv
2025-10-22T00:51:32.460152,shrek,MAN,38,True,cce8498ef544,4.91521100002501,latency-4268402daa7d.csv
2025-10-22T00:51:32.972286,grail,thus,5,True,cce8498ef544,4.75020700002915,latency-4268402daa7d.csv
2025-10-22T00:51:33.482159,grail,ANOTHER,25,True,cce8498ef544,4.006387000003997,latency-4268402daa7d.csv
2025-10-22T00:51:33.991578,shrek3,of,275,True,cce8498ef544,4.182533000061994,latency-4268402daa7d.csv
2025-10-22T00:51:34.501263,shrek,And,318,True,cce8498ef544,4.024883000056434,latency-4268402daa7d.csv
2025-10-22T00:51:35.011327,grail,19Prince,0,True,cce8498ef544,6.8299650000653855,latency-4268402daa7d.csv
2025-10-22T00:51:35.529449,shrek,true,20,True,cce8498ef544,4.242406999992454,latency-4268402daa7d.csv
2025-10-22T00:51:36.039176,grail,dancing,10,True,cce8498ef544,4.4491400000197245,latency-4268402daa7d.csv
2025-10-22T00:51:36.550147,shrek,whistles,2,True,cce8498ef544,4.83670300002359,latency-4268402daa7d.csv
2025-10-22T00:51:37.061092,shrek,DONKEY,320,True,cce8498ef544,4.4281289999617,latency-4268402daa7d.csv
2025-10-22T00:51:37.571516,shrek,GUARD,25,True,cce8498ef544,4.580232999956024,latency-4268402daa7d.csv
2025-10-22T00:51:38.082087,shrek3,cues,3,True,cce8498ef544,4.459897000060664,latency-4268402daa7d.csv
2025-10-22T00:51:38.591826,shrek3,CHARMING,232,True,cce8498ef544,4.77081700000781,latency-4268402daa7d.csv
2025-10-22T00:51:39.102554,shrek3,RAPUNZEL,30,True,cce8498ef544,4.665993999992679,latency-4268402daa7d.csv
2025-10-22T00:51:39.613650,grail,Guard,106,True,cce8498ef544,4.818794000016169,latency-4268402daa7d.csv
2025-10-22T00:51:40.124449,shrek3,field,3,True,cce8498ef544,4.707725000002938,latency-4268402daa7d.csv
2025-10-22T00:51:40.635000,shrek,don't,72,True,cce8498ef544,4.977324000037697,latency-4268402daa7d.csv
2025-10-22T00:51:41.146048,shrek,INSIDE,16,True,cce8498ef544,4.826170000001184,latency-4268402daa7d.csv
