t_start_utc,file,keyword,count,from_cache,server,latency_ms
2025-10-21T21:46:14.846070,grail,the,1600,True,3b5622ea6070,9.691487000964116
2025-10-21T21:46:15.367742,shrek3,DONKEY,243,False,f29441e0e0be,19.091449001280125
2025-10-21T21:46:15.898062,shrek,Nobody,4,False,3b5622ea6070,16.05005500096013
2025-10-21T21:46:16.425026,shrek,afraid,8,False,f29441e0e0be,15.506802999880165
2025-10-21T21:46:16.951365,shrek3,OGRE,39,False,3b5622ea6070,19.977605999883963
2025-10-21T21:46:17.482264,shrek3,Third,121,False,f29441e0e0be,18.855297999834875
2025-10-21T21:46:18.012261,grail,G,6,False,3b5622ea6070,17.984851998335216
2025-10-21T21:46:18.541273,shrek3,"meet""",0,True,f29441e0e0be,8.576357002311852
2025-10-21T21:46:19.061969,grail,THREE-HEADED,8,False,3b5622ea6070,18.212489998404635
2025-10-21T21:46:19.591377,grail,grabbing,5,False,f29441e0e0be,16.1366159991303
2025-10-21T21:46:20.118667,grail,the,1600,True,3b5622ea6070,8.361764001165284
2025-10-21T21:46:20.638171,grail,pretty,7,False,f29441e0e0be,16.68998199966154
2025-10-21T21:46:21.168315,shrek3,his,238,True,3b5622ea6070,14.140384999336675
2025-10-21T21:46:21.701828,shrek3,SCHOOL,14,True,f29441e0e0be,8.263244002591819
2025-10-21T21:46:22.220017,shrek,SHREK,433,True,3b5622ea6070,10.090062001836486
2025-10-21T21:46:22.739960,grail,Michael,11,False,f29441e0e0be,16.07028499711305
2025-10-21T21:46:23.266456,grail,pseudonym,1,False,f29441e0e0be,2580.3939520010317
2025-10-21T21:46:26.355341,grail,the,1600,True,f29441e0e0be,7.101254999724915
2025-10-21T21:46:26.872263,shrek,Nobody,4,True,f29441e0e0be,8.010092999029439
2025-10-21T21:46:27.390054,grail,it,279,False,f29441e0e0be,15.519558000960387
2025-10-21T21:46:27.916322,shrek,He,118,True,f29441e0e0be,8.761318000324536
2025-10-21T21:46:28.435544,shrek,"Well,",0,False,f29441e0e0be,15.630006000719732
2025-10-21T21:46:28.962258,grail,cross,13,False,f29441e0e0be,15.695124999183463
2025-10-21T21:46:29.488565,shrek,DONKEY,320,True,f29441e0e0be,10.077508999529528
2025-10-21T21:46:30.010269,grail,elected,2,True,f29441e0e0be,8.831862000079127
2025-10-21T21:46:30.529574,shrek3,and,576,True,f29441e0e0be,8.41437000053702
2025-10-21T21:46:31.048140,shrek3,the,1285,False,f29441e0e0be,40.723074998822995
2025-10-21T21:46:31.600897,shrek3,Shrek,678,True,f29441e0e0be,9.270481998100877
2025-10-21T21:46:32.121789,shrek,MAN,38,False,f29441e0e0be,14.210168999852613
2025-10-21T21:46:32.649306,shrek3,showing,1,True,f29441e0e0be,8.555109998269472
2025-10-21T21:46:33.169497,grail,TV,2,False,f29441e0e0be,18.55185499880463
2025-10-21T21:46:33.697205,shrek3,flaming,2,False,f29441e0e0be,17.138475999672664
2025-10-21T21:46:34.224847,shrek,his,48,False,f29441e0e0be,14.825342001131503
2025-10-21T21:46:34.750606,shrek,"Ha,",0,False,f29441e0e0be,13.898934001190355
2025-10-21T21:46:35.275195,grail,of,684,True,f29441e0e0be,12.146797998866532
2025-10-21T21:46:35.803652,shrek3,cosmic,1,False,f29441e0e0be,18.44286000050488
2025-10-21T21:46:36.332562,shrek,field,4,False,f29441e0e0be,14.812797999184113
2025-10-21T21:46:36.857532,shrek3,CHARMING,232,True,f29441e0e0be,7.968532001541462
2025-10-21T21:46:37.375793,shrek,swamp,18,False,f29441e0e0be,16.681607001373777
2025-10-21T21:46:37.901786,shrek,to,268,False,f29441e0e0be,15.134300996578531
2025-10-21T21:46:38.427481,grail,thus,5,True,f29441e0e0be,9.057883002242306
2025-10-21T21:46:38.947421,grail,G,6,True,f29441e0e0be,8.27648500126088
2025-10-21T21:46:39.465753,shrek3,Cinderella,21,True,f29441e0e0be,8.284560997708468
2025-10-21T21:46:39.984708,grail,Christ,8,False,f29441e0e0be,15.127429000131087
2025-10-21T21:46:40.511892,grail,I,298,False,f29441e0e0be,16.403395999077475
2025-10-21T21:46:41.039506,shrek3,youre,0,True,f29441e0e0be,9.76143099978799
2025-10-21T21:46:41.560483,shrek3,still,18,True,f29441e0e0be,9.570285001245793
2025-10-21T21:46:42.081109,shrek3,its,1,True,f29441e0e0be,8.69780900029582
2025-10-21T21:46:42.600424,shrek,help,5,False,f29441e0e0be,15.414916000736412
2025-10-21T21:46:43.125552,shrek,field,4,True,f29441e0e0be,8.081776999460999
2025-10-21T21:46:43.643632,shrek3,WHITE,45,True,f29441e0e0be,8.61330500265467
2025-10-21T21:46:44.163771,grail,is,317,True,f29441e0e0be,9.62477099892567
2025-10-21T21:46:44.683790,shrek3,RAPUNZEL,30,False,f29441e0e0be,19.52301900018938
2025-10-21T21:46:45.213554,shrek,who,29,False,f29441e0e0be,15.394205998745747
2025-10-21T21:46:45.739683,grail,"Peng,",0,False,f29441e0e0be,14.935076000256231
2025-10-21T21:46:46.265359,grail,I,298,True,f29441e0e0be,8.466516999760643
2025-10-21T21:46:46.785796,shrek3,what,82,False,f29441e0e0be,24.563519000366796
2025-10-21T21:46:47.320295,shrek3,Donkey,243,True,f29441e0e0be,8.541356000932865
