pass,client_id,t_start_utc,file,keyword,count,from_cache,server,latency_ms,source_file
2,021a6b1d0136,2025-10-15T11:45:05.293836,shrek3,an,51,True,a45d25883979,7.939600000099745,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.408933,shrek,after,10,True,a45d25883979,7.33535600011237,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.522867,shrek3,cues,3,True,a45d25883979,8.946342999934132,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.642184,grail,the,1600,True,a45d25883979,4.842640999868308,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.752300,grail,pretty,7,True,a45d25883979,5.477440000049683,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.864041,grail,"Peng,",0,True,a45d25883979,6.585489000372036,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:05.980296,shrek3,PRINCE,207,True,a45d25883979,7.009236999692803,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.092652,shrek3,what,82,True,a45d25883979,4.874106999977812,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.202661,shrek3,the,1285,True,72ad01c69167,7.079778999923292,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.315515,grail,chops,3,True,1de2274fea60,9.259314000246375,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.430428,shrek,I,386,True,a45d25883979,5.587610000020504,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.540642,shrek,will,16,True,1de2274fea60,6.230127999970136,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.653417,grail,"Peng,",0,True,72ad01c69167,6.874945999697957,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.766555,grail,pretty,7,True,1de2274fea60,9.829089000049862,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:06.883824,shrek,whole,10,True,1de2274fea60,11.263840000083292,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:07.004706,shrek3,Hold,8,True,72ad01c69167,12.290069999835396,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:07.142073,shrek,number,8,True,72ad01c69167,10.449486999732471,latency-021a6b1d0136.csv
2,021a6b1d0136,2025-10-15T11:45:07.261962,shrek3,SHREK,678,True,72ad01c69167,20.75242599994453,latency-021a6b1d0136.csv
1,023a5c77f4c3,2025-10-15T11:45:47.289405,shrek3,the,1285,True,a45d25883979,6.376415999966412,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:47.401891,shrek,edge,2,True,a45d25883979,18.207742999948096,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:47.529204,grail,cross,13,True,a45d25883979,9.37937700018665,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:47.644982,shrek,after,10,True,a45d25883979,8.514165000178764,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:47.761575,shrek,And,318,True,a45d25883979,5.793025999992096,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:47.873916,grail,19Prince,0,True,1de2274fea60,9.961240000393444,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:47.992765,shrek3,WOLF,7,True,72ad01c69167,16.075075000117067,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.124831,grail,the,1600,True,72ad01c69167,13.83749100023124,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.251277,grail,are,114,True,72ad01c69167,8.456427000055555,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.365750,shrek3,EVIL,59,True,1de2274fea60,8.219645000281162,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.481926,shrek,DONKEY,320,True,1de2274fea60,10.108541000136029,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.599116,grail,since,10,True,1de2274fea60,11.870888999965246,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.719693,grail,Bridge,30,True,1de2274fea60,10.079919999952835,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.837037,shrek3,him,87,True,a45d25883979,14.195892999850912,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:48.960978,shrek3,him,87,True,72ad01c69167,9.390008000082162,latency-023a5c77f4c3.csv
1,023a5c77f4c3,2025-10-15T11:45:49.077691,shrek3,MERLIN,73,True,a45d25883979,7.233416999952169,latency-023a5c77f4c3.csv
